customer_id,gender,senior_citizen,partner,tenure,internet_service,contract_type,payment_method,monthly_charges,total_charges,support_calls,age,income,signup_date,churn
CUST-04749,Female,0,Yes,18,Fiber optic,Month-to-month,Electronic check,54.42,916.31,0.0,29.0,32557.0,2020-03-10,No
CUST-04750,Female,0,No,12,Fiber optic,Two year,Credit card,89.86,1127.22,0.0,43.0,97871.0,2020-03-04,No
CUST-04751,Male,0,No,18,DSL,Two year,Electronic check,47.27,846.6,2.0,57.0,36651.0,2019-09-21,No
CUST-04752,Female,0,Yes,23,No,One year,Bank transfer,33.47,799.9,1.0,38.0,53425.0,2023-01-12,No
CUST-04753,Male,1,No,61,Fiber optic,Two year,Mailed check,18.0,1189.04,3.0,38.0,25709.0,2019-10-25,No
CUST-04754,Female,0,Yes,4,Fiber optic,One year,Bank transfer,104.38,381.41,2.0,36.0,59990.0,2019-11-06,No
CUST-04755,Male,1,No,8,Fiber optic,Month-to-month,Mailed check,30.89,,1.0,34.0,37249.0,2018-04-20,No
CUST-04756,Male,0,Yes,72,Fiber optic,Month-to-month,Electronic check,87.42,6372.72,1.0,46.0,91860.0,2024-03-11,No
CUST-04757,Male,0,No,11,DSL,Month-to-month,Bank transfer,35.0,418.44,2.0,21.0,77974.0,2023-09-08,No
CUST-04758,Female,0,Yes,0,DSL,Month-to-month,Bank transfer,104.52,0.0,1.0,59.0,36409.0,2019-11-17,Yes
CUST-04759,Male,0,Yes,3,No,One year,Mailed check,120.0,312.25,2.0,32.0,45433.0,2021-05-05,No
CUST-04760,Female,0,Yes,0,No,Month-to-month,Bank transfer,18.0,0.0,1.0,52.0,35218.0,2021-02-05,No
CUST-04761,Female,0,Yes,72,No,Month-to-month,Mailed check,32.46,2300.2,2.0,24.0,20917.0,2018-07-25,No
CUST-04762,Male,1,Yes,7,DSL,Month-to-month,Bank transfer,88.19,629.2,1.0,51.0,29305.0,2021-05-29,No
CUST-04763,Male,1,No,61,Fiber optic,One year,Bank transfer,80.39,4907.71,3.0,,55211.0,2018-09-23,Yes
CUST-04764,Female,0,No,72,Fiber optic,Two year,Electronic check,88.31,6372.28,2.0,47.0,59584.0,2020-10-14,No
CUST-04765,Female,0,Yes,21,Fiber optic,Two year,Credit card,47.79,961.55,2.0,28.0,53590.0,2018-07-25,Yes
CUST-04766,Female,0,No,0,Fiber optic,One year,Credit card,120.0,0.0,4.0,45.0,40903.0,2021-10-11,No
CUST-04767,Male,0,Yes,2,DSL,One year,Credit card,68.54,34.3,1.0,25.0,85805.0,2018-04-25,Yes
CUST-04768,Female,0,No,15,DSL,Month-to-month,Bank transfer,28.49,434.6,4.0,38.0,50925.0,2022-01-12,No
CUST-04769,Male,0,Yes,12,DSL,Month-to-month,Bank transfer,57.41,747.69,0.0,56.0,74753.0,2022-07-16,No
CUST-04770,Female,0,No,22,Fiber optic,Month-to-month,Credit card,28.89,564.34,3.0,53.0,16911.0,2021-08-30,No
CUST-04771,Female,0,No,13,DSL,Month-to-month,Electronic check,112.73,1489.66,0.0,42.0,15000.0,2021-01-05,Yes
CUST-04772,Male,0,No,65,No,One year,Credit card,45.19,2906.8,3.0,28.0,58120.0,2018-05-23,No
CUST-04773,Male,1,No,18,DSL,Month-to-month,Electronic check,79.77,1475.99,4.0,51.0,20850.0,2018-01-27,No
CUST-04774,Male,0,No,28,Fiber optic,One year,Electronic check,50.88,1432.57,0.0,42.0,43153.0,2020-03-13,No
CUST-04775,Female,0,No,54,No,Month-to-month,Electronic check,46.54,2533.4,3.0,18.0,40894.0,2022-12-13,No
CUST-04776,Male,0,No,3,Fiber optic,Month-to-month,Bank transfer,18.0,57.24,2.0,52.0,127063.0,2022-02-25,Yes
CUST-04777,Female,0,No,6,DSL,Two year,Electronic check,82.95,564.12,0.0,41.0,62317.0,2018-10-21,No
CUST-04778,Male,0,No,2,DSL,Month-to-month,Electronic check,103.98,225.33,3.0,58.0,54150.0,2022-05-31,No
CUST-04779,Female,1,Yes,3,Fiber optic,Month-to-month,Bank transfer,37.52,77.29,2.0,26.0,80999.0,2021-09-09,Yes
CUST-04780,Male,0,No,17,DSL,Month-to-month,Mailed check,18.64,321.82,0.0,18.0,61150.0,2019-01-26,No
CUST-04781,Male,0,No,9,No,Month-to-month,Credit card,89.1,783.46,3.0,45.0,37249.0,2022-11-05,No
CUST-04782,Male,0,No,13,Fiber optic,One year,Electronic check,18.0,242.12,1.0,46.0,93235.0,2023-04-30,No
CUST-04783,Male,0,Yes,72,Fiber optic,One year,Electronic check,101.59,7293.49,2.0,18.0,25188.0,2019-06-29,No
CUST-04784,Male,1,Yes,4,Fiber optic,Month-to-month,Electronic check,37.87,117.64,2.0,28.0,59512.0,2022-01-29,No
CUST-04785,Female,0,Yes,18,No,Two year,Mailed check,31.9,584.16,1.0,80.0,19369.0,2020-06-04,No
CUST-04786,Female,0,No,2,Fiber optic,One year,Mailed check,72.45,147.69,2.0,37.0,55401.0,2018-05-17,No
CUST-04787,Male,0,Yes,9,Fiber optic,Month-to-month,Electronic check,33.86,357.94,2.0,52.0,55038.0,2023-07-12,Yes
CUST-04788,Female,0,No,17,No,Month-to-month,Mailed check,43.79,723.68,3.0,32.0,134037.0,2023-04-08,No
CUST-04789,Male,0,Yes,70,No,One year,Credit card,75.62,5194.36,0.0,18.0,19168.0,2020-01-15,No
CUST-04790,Female,0,No,11,DSL,One year,Electronic check,18.0,179.81,1.0,39.0,34182.0,2021-05-30,No
CUST-04791,Male,0,No,1,DSL,Month-to-month,Mailed check,114.27,32.95,1.0,38.0,80306.0,2021-04-15,Yes
CUST-04792,Male,0,No,11,DSL,Month-to-month,Electronic check,,750.19,2.0,36.0,59945.0,2019-02-20,No
CUST-04793,Female,0,Yes,3,DSL,Month-to-month,Electronic check,26.21,0.0,1.0,40.0,54621.0,2018-12-08,No
CUST-04794,Female,1,No,6,No,Month-to-month,Electronic check,34.48,157.46,1.0,45.0,27620.0,2023-06-02,Yes
CUST-04795,Male,0,Yes,23,DSL,Month-to-month,Mailed check,94.75,2161.13,4.0,39.0,34389.0,2023-07-26,No
CUST-04796,Male,0,No,1,DSL,Two year,Mailed check,83.03,160.23,2.0,24.0,,2022-08-27,No
CUST-04797,Female,0,No,14,DSL,One year,Credit card,106.6,1438.76,1.0,48.0,47528.0,2018-06-20,No
CUST-04798,Female,0,Yes,22,No,One year,Credit card,44.52,980.06,2.0,18.0,61403.0,2023-11-01,No
CUST-04799,Female,1,Yes,13,No,Month-to-month,Bank transfer,73.9,989.7,4.0,18.0,45747.0,2024-04-16,No
CUST-04800,Male,0,Yes,0,Fiber optic,Month-to-month,Electronic check,77.8,74.2,2.0,52.0,24104.0,2022-12-23,Yes
CUST-04801,Female,1,Yes,72,Fiber optic,Month-to-month,Credit card,85.86,6220.81,0.0,49.0,85843.0,2020-04-08,Yes
CUST-04802,Male,1,No,10,Fiber optic,One year,Bank transfer,98.82,1042.9,0.0,41.0,66299.0,2020-08-08,Yes
CUST-04803,Female,0,No,36,Fiber optic,Month-to-month,Bank transfer,43.48,1608.5,1.0,22.0,195512.0,2023-07-31,Yes
CUST-04804,Male,0,No,9,DSL,Month-to-month,Electronic check,61.57,493.67,1.0,32.0,26652.0,2019-10-19,Yes
CUST-04805,Female,1,Yes,15,Fiber optic,Month-to-month,Bank transfer,46.7,718.48,1.0,38.0,80301.0,2018-11-29,No
CUST-04806,Female,0,No,11,Fiber optic,Two year,Credit card,63.42,740.05,4.0,19.0,22316.0,2023-04-12,No
CUST-04807,Female,0,No,10,Fiber optic,One year,Bank transfer,85.95,811.67,2.0,31.0,53874.0,2019-03-29,No
CUST-04808,Male,0,No,0,Fiber optic,Month-to-month,Bank transfer,18.0,0.0,0.0,51.0,88071.0,2023-10-27,No
CUST-04809,Female,0,Yes,10,No,One year,Bank transfer,98.28,942.64,1.0,61.0,15000.0,2021-10-27,No
CUST-04810,Female,1,No,52,Fiber optic,One year,Mailed check,30.82,1641.27,3.0,36.0,43349.0,2021-07-25,No
CUST-04811,Female,0,Yes,28,Fiber optic,Month-to-month,Credit card,55.78,1558.38,1.0,52.0,34963.0,2022-12-23,No
CUST-04812,Female,0,Yes,3,No,Month-to-month,Bank transfer,102.32,290.92,1.0,18.0,32171.0,2018-02-08,No
CUST-04813,Male,0,No,21,Fiber optic,Two year,Credit card,,1507.56,1.0,51.0,61767.0,2022-07-30,Yes
CUST-04814,Male,0,Yes,53,DSL,Month-to-month,Credit card,75.19,3981.7,1.0,30.0,96029.0,2021-11-03,No
CUST-04815,Female,0,Yes,28,Fiber optic,Two year,Mailed check,29.58,799.86,2.0,46.0,45253.0,2021-05-12,No
CUST-04816,Female,1,Yes,3,Fiber optic,Month-to-month,Electronic check,33.68,,1.0,38.0,55453.0,2019-05-25,No
CUST-04817,Male,0,No,48,DSL,Month-to-month,Electronic check,93.24,4418.37,2.0,60.0,52500.0,2023-04-28,No
CUST-04818,Female,0,No,8,Fiber optic,Month-to-month,Credit card,47.33,387.54,0.0,29.0,49073.0,2019-08-11,No
CUST-04819,Male,0,Yes,14,No,One year,Electronic check,50.15,680.15,0.0,50.0,25498.0,2021-02-21,No
CUST-04820,Female,0,No,17,Fiber optic,Two year,Mailed check,93.92,1534.18,3.0,38.0,95326.0,2019-01-06,Yes
CUST-04821,Male,0,Yes,45,Fiber optic,Month-to-month,Mailed check,33.5,1441.14,2.0,39.0,58519.0,2024-03-31,No
CUST-04822,Female,0,Yes,64,DSL,Month-to-month,Electronic check,73.08,4618.27,0.0,39.0,62126.0,2019-04-01,No
CUST-04823,Female,0,No,63,No,Month-to-month,Bank transfer,66.29,4165.95,1.0,30.0,30215.0,2023-02-25,No
CUST-04824,Male,0,No,0,Fiber optic,Two year,Bank transfer,64.92,6.05,2.0,41.0,37215.0,2019-09-09,No
CUST-04825,Female,0,No,61,Fiber optic,One year,Electronic check,49.45,3029.94,0.0,41.0,44104.0,2019-08-23,Yes
CUST-04826,Female,0,No,1,Fiber optic,Month-to-month,Bank transfer,,62.98,2.0,45.0,19526.0,2020-09-15,No
CUST-04827,Female,0,Yes,7,DSL,Two year,Bank transfer,32.65,190.62,2.0,43.0,17804.0,2023-06-05,No
CUST-04828,Male,1,No,17,DSL,One year,Mailed check,79.48,1404.08,,53.0,34185.0,2022-05-30,No
CUST-04829,Male,0,Yes,15,DSL,Month-to-month,Electronic check,44.96,652.29,3.0,54.0,67071.0,2023-08-05,Yes
CUST-04830,Female,0,No,22,DSL,One year,Credit card,94.06,2091.83,1.0,27.0,33127.0,2018-04-21,No
CUST-04831,Female,0,No,15,Fiber optic,Month-to-month,Mailed check,58.26,865.69,2.0,54.0,26601.0,2024-02-18,No
CUST-04832,Male,0,No,65,Fiber optic,Two year,Mailed check,33.25,,0.0,25.0,30067.0,2018-06-30,No
CUST-04833,Male,0,No,6,Fiber optic,Month-to-month,Bank transfer,57.87,336.5,1.0,50.0,37301.0,2022-08-17,No
CUST-04834,Female,0,No,7,Fiber optic,Two year,Credit card,52.67,388.37,3.0,50.0,,2019-05-01,No
CUST-04835,Male,0,Yes,60,DSL,Two year,Mailed check,95.27,5715.83,2.0,18.0,179748.0,2023-05-25,No
CUST-04836,Male,0,Yes,1,,One year,Bank transfer,53.93,94.62,1.0,43.0,92297.0,2023-07-14,Yes
CUST-04837,Male,0,No,22,DSL,Month-to-month,Mailed check,56.71,1206.69,0.0,35.0,,2021-07-15,No
CUST-04838,Female,1,Yes,27,Fiber optic,Two year,Electronic check,107.35,2809.96,1.0,31.0,98829.0,2020-08-01,Yes
CUST-04839,Male,0,Yes,16,Fiber optic,One year,Electronic check,80.25,,0.0,60.0,26922.0,2023-02-02,No
CUST-04840,Male,1,Yes,28,DSL,Two year,Electronic check,114.88,3270.09,0.0,32.0,23542.0,2023-08-10,No
CUST-04841,Male,0,Yes,4,Fiber optic,Month-to-month,Electronic check,102.77,403.35,0.0,30.0,25232.0,2022-09-26,Yes
CUST-04842,Female,0,No,45,Fiber optic,Two year,Bank transfer,38.39,1732.15,0.0,43.0,109174.0,2023-10-26,No
CUST-04843,Female,0,No,3,Fiber optic,Two year,Electronic check,94.7,231.42,1.0,51.0,35301.0,2022-01-07,No
CUST-04844,Female,1,Yes,12,Fiber optic,Two year,Credit card,110.76,1332.4,1.0,40.0,23136.0,2022-04-20,No
CUST-04845,Female,0,No,1,DSL,Month-to-month,Credit card,110.98,59.84,1.0,58.0,37850.0,2021-09-01,No
CUST-04846,Female,0,Yes,18,Fiber optic,Month-to-month,Mailed check,94.64,1659.73,1.0,49.0,42482.0,2021-02-17,No
CUST-04847,Female,0,No,26,No,Month-to-month,Mailed check,94.03,2424.66,1.0,18.0,,2022-03-15,No
CUST-04848,Male,0,No,68,Fiber optic,Month-to-month,Electronic check,55.92,3824.81,1.0,34.0,56986.0,2021-08-07,No
CUST-04849,Male,0,No,32,DSL,Month-to-month,Bank transfer,39.88,1303.75,1.0,34.0,29824.0,2022-09-10,No
CUST-04850,Male,0,Yes,18,Fiber optic,Two year,Bank transfer,54.43,1008.69,4.0,48.0,73968.0,2023-12-29,No
CUST-04851,Male,1,Yes,64,DSL,One year,Electronic check,18.0,1072.6,2.0,18.0,33405.0,2020-05-24,Yes
CUST-04852,Female,1,No,15,No,Month-to-month,Electronic check,105.28,1578.87,2.0,77.0,44633.0,2020-08-21,No
CUST-04853,Female,0,Yes,19,No,Two year,Bank transfer,56.5,1063.66,3.0,49.0,74018.0,2018-02-05,No
CUST-04854,Male,0,Yes,21,Fiber optic,One year,Bank transfer,103.74,2101.93,1.0,44.0,33353.0,2021-05-19,Yes
CUST-04855,Female,0,Yes,12,No,Two year,Bank transfer,28.06,337.52,2.0,58.0,34835.0,2018-11-04,No
CUST-04856,Male,1,No,43,DSL,Two year,Credit card,97.48,4179.12,1.0,74.0,69912.0,2022-08-05,No
CUST-04857,Female,0,No,4,DSL,One year,Bank transfer,50.15,226.18,1.0,54.0,29300.0,2023-01-01,No
CUST-04858,Male,0,No,19,DSL,Month-to-month,Electronic check,26.47,506.99,3.0,55.0,38914.0,2022-08-21,No
CUST-04859,Male,0,No,30,Fiber optic,Two year,Bank transfer,113.81,,4.0,43.0,68421.0,2021-07-04,No
CUST-04860,Male,0,No,56,Fiber optic,Month-to-month,Mailed check,98.22,5546.61,1.0,40.0,168123.0,2021-06-05,No
CUST-04861,Female,0,Yes,51,DSL,One year,Bank transfer,71.35,3527.79,1.0,35.0,70491.0,2022-02-23,No
CUST-04862,Male,0,Yes,17,DSL,Two year,Credit card,66.02,1119.13,2.0,,65093.0,2021-07-23,No
CUST-04863,Female,0,Yes,24,No,Month-to-month,Electronic check,78.19,1788.4,2.0,32.0,67405.0,2022-10-24,No
CUST-04864,Female,0,Yes,12,DSL,One year,Electronic check,70.84,804.47,1.0,23.0,25747.0,2023-09-27,No
CUST-04865,Female,0,Yes,15,DSL,Month-to-month,Mailed check,,,0.0,40.0,52541.0,2021-06-10,No
CUST-04866,Male,0,No,56,DSL,Month-to-month,Electronic check,52.64,2884.13,0.0,18.0,48153.0,2018-09-16,No
CUST-04867,Male,0,No,64,DSL,Month-to-month,Bank transfer,120.0,7608.81,2.0,44.0,59453.0,2018-11-04,No
CUST-04868,Female,0,No,54,,Two year,Bank transfer,120.0,6599.1,1.0,41.0,52570.0,2020-05-30,No
CUST-04869,Male,0,Yes,3,Fiber optic,Month-to-month,Electronic check,111.88,267.68,2.0,44.0,61563.0,2021-03-08,Yes
CUST-04870,Female,0,No,45,Fiber optic,Two year,Mailed check,79.35,3653.28,1.0,34.0,,2019-06-12,No
CUST-04871,Female,0,No,71,Fiber optic,One year,Bank transfer,54.87,3887.16,5.0,85.0,50775.0,2020-11-26,No
CUST-04872,Female,0,No,10,Fiber optic,One year,Electronic check,41.05,384.26,1.0,61.0,23465.0,2018-11-15,No
CUST-04873,Female,1,No,17,No,Two year,Bank transfer,43.03,759.85,3.0,24.0,40459.0,2019-07-19,No
CUST-04874,Female,0,No,36,DSL,One year,Mailed check,48.4,1809.23,1.0,45.0,112927.0,2022-09-16,No
CUST-04875,Female,0,No,19,DSL,Month-to-month,Bank transfer,120.0,2222.7,2.0,33.0,59354.0,2024-04-28,No
CUST-04876,Female,0,No,72,DSL,Month-to-month,Bank transfer,119.19,8556.17,1.0,27.0,48409.0,2019-03-13,Yes
CUST-04877,Female,0,No,14,Fiber optic,One year,Bank transfer,87.39,1265.8,5.0,23.0,152920.0,2020-03-05,Yes
CUST-04878,Female,0,Yes,30,DSL,One year,Electronic check,36.18,1099.8,2.0,48.0,21665.0,2020-04-01,No
CUST-04879,Male,0,Yes,37,Fiber optic,Month-to-month,Bank transfer,91.79,3451.33,2.0,32.0,25193.0,2019-06-08,No
CUST-04880,Female,0,Yes,16,Fiber optic,One year,Bank transfer,57.84,951.2,4.0,55.0,136985.0,2019-04-24,No
CUST-04881,Male,0,No,46,Fiber optic,Month-to-month,Bank transfer,18.0,918.41,1.0,55.0,50391.0,2018-11-05,Yes
CUST-04882,Male,0,Yes,18,Fiber optic,Two year,Electronic check,73.61,1333.91,3.0,61.0,42380.0,2023-10-28,No
CUST-04883,Female,0,Yes,12,Fiber optic,One year,Electronic check,39.74,487.97,4.0,30.0,23872.0,2022-03-02,No
CUST-04884,Male,0,Yes,2,No,Two year,Credit card,40.76,97.61,1.0,48.0,64126.0,2019-11-12,No
CUST-04885,Male,0,No,11,DSL,One year,Mailed check,57.49,625.27,0.0,50.0,67960.0,2019-08-28,No
CUST-04886,Male,0,Yes,31,Fiber optic,Two year,Bank transfer,50.05,1593.95,0.0,35.0,25420.0,2021-10-13,No
CUST-04887,Male,0,No,61,DSL,One year,Bank transfer,63.97,3914.02,1.0,31.0,45063.0,2022-06-22,No
CUST-04888,Male,0,No,6,Fiber optic,One year,Bank transfer,62.53,414.59,3.0,64.0,40082.0,2019-08-16,No
CUST-04889,Male,1,No,10,No,Month-to-month,Electronic check,18.0,227.22,3.0,45.0,57158.0,2020-03-24,No
CUST-04890,Female,0,Yes,4,DSL,Month-to-month,Electronic check,110.61,463.86,1.0,50.0,25045.0,2019-11-12,No
CUST-04891,Female,0,Yes,28,Fiber optic,Two year,Electronic check,35.5,1019.09,7.0,30.0,103898.0,2018-07-25,No
CUST-04892,Male,0,Yes,72,No,Month-to-month,Mailed check,36.43,2572.44,2.0,24.0,84922.0,2020-06-24,No
CUST-04893,Female,0,Yes,24,Fiber optic,Month-to-month,Credit card,55.14,1295.84,1.0,34.0,39422.0,2021-06-04,No
CUST-04894,Male,0,Yes,23,DSL,Two year,Mailed check,61.75,1462.42,2.0,40.0,43051.0,2022-03-16,No
CUST-04895,Male,0,Yes,19,No,One year,Bank transfer,108.77,2137.81,2.0,27.0,45168.0,2020-09-03,Yes
CUST-04896,Female,0,No,2,DSL,Month-to-month,Electronic check,73.08,49.14,3.0,41.0,30730.0,2024-04-23,No
CUST-04897,Male,1,Yes,31,DSL,Month-to-month,Credit card,81.99,2513.3,3.0,18.0,37569.0,2022-01-06,No
CUST-04898,Male,0,Yes,22,No,One year,Mailed check,73.24,1612.46,2.0,26.0,41682.0,2023-09-09,No
CUST-04899,Male,0,No,25,DSL,One year,Mailed check,71.94,1754.54,0.0,51.0,129019.0,2023-11-17,No
CUST-04900,Female,0,No,54,No,Two year,Bank transfer,74.29,3970.53,2.0,50.0,86506.0,2023-04-09,No
CUST-04901,Male,0,Yes,36,DSL,Month-to-month,Mailed check,18.0,671.75,1.0,36.0,85887.0,2019-09-25,No
CUST-04902,Male,0,No,36,No,One year,Electronic check,57.5,2149.07,,27.0,61203.0,2020-10-07,No
CUST-04903,Female,0,Yes,62,Fiber optic,Two year,Electronic check,99.87,6090.35,1.0,27.0,25074.0,2018-01-01,No
CUST-04904,Male,0,Yes,72,Fiber optic,Two year,Electronic check,120.0,8631.48,3.0,36.0,47815.0,2020-11-23,Yes
CUST-04905,Male,0,Yes,20,Fiber optic,Month-to-month,Bank transfer,28.87,600.56,3.0,51.0,87754.0,2019-11-20,No
CUST-04906,Male,0,Yes,2,DSL,Month-to-month,Credit card,77.69,194.39,3.0,54.0,23041.0,2018-09-20,Yes
CUST-04907,Female,0,Yes,14,DSL,One year,Electronic check,47.87,686.14,0.0,35.0,71820.0,2023-05-19,No
CUST-04908,Female,0,No,37,Fiber optic,Two year,Bank transfer,120.0,4528.07,2.0,25.0,197514.0,2022-04-27,No
CUST-04909,Female,0,No,0,No,One year,Electronic check,24.39,1.45,2.0,,92696.0,2024-05-29,No
CUST-04910,Male,0,Yes,1,Fiber optic,One year,Electronic check,83.75,149.35,2.0,30.0,114510.0,2021-03-13,No
CUST-04911,Male,0,Yes,1,No,Two year,Mailed check,22.78,0.0,2.0,34.0,55882.0,2020-02-14,No
CUST-04912,Female,1,No,31,No,Month-to-month,Bank transfer,55.44,1721.54,4.0,60.0,87619.0,2019-09-11,Yes
CUST-04913,Male,0,Yes,16,Fiber optic,Two year,Electronic check,63.97,962.88,3.0,53.0,31865.0,2020-10-17,No
CUST-04914,Female,0,Yes,11,No,Two year,Bank transfer,97.09,1113.03,1.0,44.0,79024.0,2019-12-28,No
CUST-04915,Female,0,Yes,2,DSL,Two year,Electronic check,32.68,59.34,2.0,24.0,72593.0,2024-05-10,No
CUST-04916,Female,0,Yes,31,Fiber optic,Two year,Bank transfer,84.9,2649.79,0.0,44.0,58334.0,2019-03-05,No
CUST-04917,Female,0,Yes,9,Fiber optic,Month-to-month,Bank transfer,65.56,574.37,0.0,56.0,107969.0,2018-02-14,No
CUST-04918,Female,0,No,7,DSL,Month-to-month,Electronic check,73.18,541.58,2.0,36.0,35480.0,2018-11-01,Yes
CUST-04919,Female,0,Yes,25,No,Month-to-month,Bank transfer,93.75,2363.62,0.0,60.0,43816.0,2023-09-20,No
CUST-04920,Female,0,No,19,DSL,Two year,Electronic check,26.52,454.15,2.0,60.0,51910.0,2022-06-14,No
CUST-04921,Female,0,Yes,10,Fiber optic,Two year,Electronic check,89.32,846.36,2.0,65.0,26429.0,2023-01-11,Yes
CUST-04922,Male,0,No,24,DSL,Month-to-month,Electronic check,47.93,1148.93,1.0,46.0,56171.0,2020-01-21,No
CUST-04923,Male,0,Yes,7,Fiber optic,Month-to-month,Mailed check,97.88,718.14,,50.0,17477.0,2021-12-29,Yes
CUST-04924,Female,0,Yes,38,Fiber optic,One year,Electronic check,75.04,2944.66,1.0,61.0,91873.0,2022-07-17,Yes
CUST-04925,Female,0,Yes,6,Fiber optic,Month-to-month,Mailed check,58.71,,,48.0,50411.0,2020-02-04,No
CUST-04926,Male,1,No,4,Fiber optic,Month-to-month,Electronic check,47.3,239.58,2.0,34.0,35863.0,2022-08-25,No
CUST-04927,Female,0,No,36,Fiber optic,One year,Electronic check,89.7,3148.56,0.0,35.0,29714.0,2022-01-15,Yes
CUST-04928,Female,0,Yes,29,Fiber optic,Month-to-month,Credit card,102.83,3082.72,4.0,45.0,42584.0,2019-11-26,No
CUST-04929,Male,0,No,4,DSL,One year,Bank transfer,49.01,226.32,1.0,23.0,74084.0,2018-05-04,No
CUST-04930,Female,1,No,2,Fiber optic,Month-to-month,Electronic check,31.01,59.54,0.0,39.0,68093.0,2019-07-12,Yes
CUST-04931,Female,0,No,43,No,Two year,Bank transfer,85.83,3682.46,1.0,57.0,32102.0,2021-12-22,No
CUST-04932,Male,0,No,35,Fiber optic,One year,Bank transfer,21.54,698.54,0.0,18.0,29506.0,2021-11-04,No
CUST-04933,Male,1,Yes,9,Fiber optic,Month-to-month,Electronic check,25.83,191.41,1.0,63.0,72703.0,2021-04-04,Yes
CUST-04934,Female,1,No,25,DSL,One year,Mailed check,33.12,923.52,0.0,57.0,31779.0,2019-08-13,No
CUST-04935,Female,0,No,3,DSL,Month-to-month,Credit card,52.54,108.17,1.0,35.0,50814.0,2020-11-07,Yes
CUST-04936,Female,0,Yes,16,No,Two year,Bank transfer,24.91,348.15,1.0,49.0,52799.0,2018-12-04,No
CUST-04937,Male,1,No,0,No,One year,Bank transfer,18.0,0.0,0.0,42.0,59114.0,2022-04-01,No
CUST-04938,Male,0,Yes,11,DSL,One year,Bank transfer,30.94,280.43,2.0,59.0,82040.0,2023-07-30,No
CUST-04939,Female,0,Yes,1,Fiber optic,Month-to-month,Bank transfer,84.27,85.04,2.0,55.0,22976.0,2020-12-22,No
CUST-04940,Female,0,Yes,15,Fiber optic,Month-to-month,Mailed check,26.85,457.2,2.0,22.0,15573.0,2019-05-15,No
CUST-04941,Female,0,Yes,13,Fiber optic,One year,Bank transfer,54.79,681.75,3.0,50.0,34875.0,2023-04-24,No
CUST-04942,Male,0,No,14,Fiber optic,Month-to-month,Bank transfer,120.0,1611.33,0.0,39.0,144482.0,2020-01-04,No
CUST-04943,Female,0,Yes,1,Fiber optic,One year,Electronic check,63.52,78.11,1.0,43.0,164934.0,2021-10-23,No
CUST-04944,Female,0,Yes,10,No,Month-to-month,Bank transfer,75.28,750.01,2.0,31.0,147076.0,2018-06-26,No
CUST-04945,Female,0,No,33,No,Month-to-month,Bank transfer,36.62,1258.6,0.0,66.0,43661.0,2022-08-10,No
CUST-04946,Female,0,No,11,No,Month-to-month,Electronic check,120.0,1297.27,3.0,56.0,16826.0,2020-12-15,Yes
CUST-04947,Female,0,Yes,30,Fiber optic,Two year,Mailed check,48.76,1449.79,1.0,31.0,15000.0,2020-09-18,No
CUST-04948,Female,1,Yes,11,DSL,Two year,Credit card,58.16,632.28,0.0,,33913.0,2023-12-31,No
CUST-04949,Male,0,Yes,13,Fiber optic,Month-to-month,Credit card,104.51,1363.08,0.0,36.0,43527.0,2021-02-25,No
CUST-04950,Male,0,Yes,19,Fiber optic,Month-to-month,Bank transfer,59.55,1111.82,2.0,48.0,106977.0,2018-02-09,Yes
CUST-04951,Female,0,No,72,No,Month-to-month,Electronic check,66.44,4755.95,1.0,45.0,82510.0,2024-02-27,No
CUST-04952,Male,0,No,2,No,Month-to-month,Mailed check,56.55,20.58,0.0,59.0,56187.0,2018-01-29,No
CUST-04953,Female,0,No,0,Fiber optic,Two year,Electronic check,56.76,0.0,2.0,53.0,28741.0,2021-06-09,No
CUST-04954,Female,0,Yes,22,DSL,One year,Bank transfer,76.12,1710.4,2.0,55.0,27543.0,2022-01-24,No
CUST-04955,Female,1,No,71,DSL,Two year,Bank transfer,81.59,5835.4,1.0,46.0,57095.0,2023-09-27,No
CUST-04956,Male,0,Yes,72,Fiber optic,Two year,Credit card,45.7,3266.84,1.0,22.0,,2022-05-11,No
CUST-04957,Male,0,Yes,15,DSL,One year,Credit card,42.02,695.27,1.0,39.0,62014.0,2023-03-16,Yes
CUST-04958,Male,0,No,15,No,One year,Electronic check,46.73,699.51,0.0,56.0,26350.0,2022-12-09,No
CUST-04959,Female,0,Yes,24,Fiber optic,Two year,Electronic check,22.96,484.15,2.0,41.0,72431.0,2019-05-16,No
CUST-04960,Male,1,Yes,19,No,One year,Credit card,18.0,259.38,4.0,49.0,63294.0,2022-06-30,Yes
CUST-04961,Male,0,Yes,24,DSL,Month-to-month,Credit card,73.92,1834.99,3.0,37.0,25786.0,2022-02-02,No
CUST-04962,Male,1,No,49,DSL,One year,Mailed check,93.16,4546.19,0.0,27.0,30619.0,2019-07-26,No
CUST-04963,Female,0,Yes,32,Fiber optic,One year,Mailed check,91.13,2855.46,1.0,40.0,74094.0,2018-10-28,No
CUST-04964,Female,0,Yes,16,No,Two year,Bank transfer,18.0,175.04,2.0,46.0,42586.0,2022-10-28,No
CUST-04965,Male,0,Yes,14,Fiber optic,One year,Bank transfer,57.65,787.31,2.0,32.0,127196.0,2024-03-25,No
CUST-04966,Male,0,Yes,24,No,Month-to-month,Electronic check,31.94,786.8,2.0,38.0,66216.0,2022-09-27,No
